round_id,club_id,number,par,tees
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,5,5,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""5""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,6,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,7,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,8,3,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""3""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,9,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,10,5,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""5""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,11,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,12,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,13,3,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""3""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,14,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,15,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,16,5,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""5""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,17,3,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""3""}}"
95c439a0-7a2e-4da5-9b5f-284cfe0dac6d,0dad6cd7-905b-443f-b82f-bddba4f37178,18,4,"{""12e02405-2f43-4db5-9f3a-da6bf8e61cee"": ""-"", ""d92bbce9-8cc5-4985-813d-7683a976fa9c"": ""-"", ""b8ad9776-f298-47f7-a98f-201f02e20065"": ""-"", ""7ccc4838-392c-4494-8f8d-f70f51361409"": ""-"", ""5f935762-a64a-478d-8b3b-294fde16828c"": {""distance"": ""-"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,1,5,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""494"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""476"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""446"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""375"", ""par"": ""5""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,2,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""432"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""385"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""363"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""318"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,3,3,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""167"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""105"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""98"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""76"", ""par"": ""3""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,4,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""355"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""323"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""301"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""252"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,5,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""310"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""292"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""279"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""249"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,6,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""340"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""315"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""290"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""225"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,7,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""375"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""348"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""295"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""251"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,8,3,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""224"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""192"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""162"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""130"", ""par"": ""3""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,9,5,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""487"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""458"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""385"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""351"", ""par"": ""5""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,10,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""334"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""311"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""274"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""230"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,11,3,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""148"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""134"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""115"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""96"", ""par"": ""3""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,12,5,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""546"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""509"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""473"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""428"", ""par"": ""5""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,13,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""284"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""262"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""224"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""224"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,14,5,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""489"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""459"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""434"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""394"", ""par"": ""5""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,15,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""330"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""294"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""253"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""223"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,16,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""403"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""376"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""341"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""303"", ""par"": ""4""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,17,3,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""148"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""114"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""97"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""97"", ""par"": ""3""}}"
2d521916-ed66-4b7a-9631-ce8c4a4a14a1,02fd8aa1-065f-4c7c-aa9c-93d2e7050084,18,4,"{""3e3062a6-5196-44cc-b519-5f971587647c"": ""358"", ""230daf02-3d2c-406e-9e5e-c9db7e5f3ba1"": ""315"", ""1b16f9b4-f358-49d5-95db-46999801f20b"": ""283"", ""db13e804-57e3-4b70-9673-55fbb8619052"": {""distance"": ""245"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,1,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""289"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""269"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,2,3,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""120"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""109"", ""par"": ""3""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,3,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""367"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""344"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,4,3,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""156"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""147"", ""par"": ""3""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,5,5,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""432"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""374"", ""par"": ""5""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,6,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""230"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""205"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,7,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""299"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""282"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,8,5,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""427"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""377"", ""par"": ""5""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,9,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""296"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""280"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,10,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""257"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""244"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,11,3,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""150"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""133"", ""par"": ""3""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,12,5,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""434"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""396"", ""par"": ""5""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,13,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""260"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""213"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,14,5,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""510"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""438"", ""par"": ""5""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,15,3,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""179"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""150"", ""par"": ""3""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,16,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""292"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""272"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,17,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""366"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""322"", ""par"": ""4""}}"
800df9c3-345a-40f4-b8d4-f8a9d36639c7,64f589d6-13e4-4efc-a702-f62306bb4ff8,18,4,"{""0224c5ce-1303-4270-a9ff-d7a3d731758e"": ""333"", ""665d803e-f8cc-4893-88dd-559f0aee776b"": {""distance"": ""296"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,1,5,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""500"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""455"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""392"", ""par"": ""5""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,2,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""325"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""305"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""273"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,3,3,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""177"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""158"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""133"", ""par"": ""3""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,4,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""379"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""361"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""341"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,5,3,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""141"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""130"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""110"", ""par"": ""3""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,6,5,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""505"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""483"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""442"", ""par"": ""5""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,7,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""349"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""331"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""248"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,8,3,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""113"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""100"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""77"", ""par"": ""3""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,9,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""348"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""338"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""246"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,10,5,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""478"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""446"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""371"", ""par"": ""5""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,11,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""378"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""349"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""279"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,12,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""390"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""375"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""338"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,13,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""375"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""359"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""318"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,14,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""412"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""392"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""322"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,15,3,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""133"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""123"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""111"", ""par"": ""3""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,16,4,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""353"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""335"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""301"", ""par"": ""4""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,17,3,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""155"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""145"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""119"", ""par"": ""3""}}"
18d95267-a4d8-442f-a2d7-c8029e9733fe,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,18,5,"{""71226867-5eff-47e0-92d4-767292cf878c"": ""449"", ""a191d5ac-826b-4986-acb5-c0ecb8f3d734"": ""438"", ""22a7df18-3f04-443b-8339-53764a81adb9"": {""distance"": ""425"", ""par"": ""5""}}"
d77d1336-355e-4d80-9d0b-e2d099a47bdf,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,1,3,"{""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""73"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": {""distance"": ""-"", ""par"": ""3""}}"
d77d1336-355e-4d80-9d0b-e2d099a47bdf,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,2,3,"{""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""74"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": {""distance"": ""-"", ""par"": ""3""}}"
d77d1336-355e-4d80-9d0b-e2d099a47bdf,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,3,3,"{""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""76"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": {""distance"": ""-"", ""par"": ""3""}}"
d77d1336-355e-4d80-9d0b-e2d099a47bdf,4497edeb-d16a-4d57-a61f-2fbcc25f33cd,4,3,"{""b2e1b728-a3ba-4d4c-bf45-129e863a15ca"": ""83"", ""bea0a845-6da9-41a2-afd6-532a49c1e1fe"": {""distance"": ""-"", ""par"": ""3""}}"
